"","accident_severity","first_road_class_A","first_road_class_B","first_road_class_C","first_road_class_Unclassified","road_type_one_way","road_type_dual_c","road_type_single_c","speed_limit_20","speed_limit_30","junction_detail_not_at","junction_detail_t_junction","junction_detail_crossroads","junction_detail_other","pedestrian_crossing_human_control_none","pedestrian_crossing_physical_facilities_none","pedestrian_crossing_physical_facilities_pelican_puffin","pedestrian_crossing_physical_facilities_pedestrian_phase","light_conditions_daylight","light_conditions_dark_lit","weather_conditions_fine_no_wind","weather_conditions_rain_no_wind","road_surface_conditions_dry","road_surface_conditions_wet","vehicle_type_veh1_cycle","vehicle_type_veh1_taxi","vehicle_type_veh1_car","vehicle_type_veh1_bus","vehicle_manoeuvre_veh1_reversing","vehicle_manoeuvre_veh1_slowing_stopping","vehicle_manoeuvre_veh1_moving_off","vehicle_manoeuvre_veh1_turning_left","vehicle_manoeuvre_veh1_turning_right","vehicle_manoeuvre_veh1_going_ahead_other","vehicle_location_restricted_lane_veh1_","junction_location_veh1_not_at","junction_location_veh1_approaching","junction_location_veh1_cleared","junction_location_veh1_mid_junction","skidding_and_overturning_veh1_none","vehicle_leaving_carriageway_veh1_did_not","vehicle_leaving_carriageway_veh1_nearside","hit_object_off_carriageway_veh1_none","first_point_of_impact_veh1_no_impact","first_point_of_impact_veh1_front","first_point_of_impact_veh1_back","first_point_of_impact_veh1_offside","first_point_of_impact_veh1_nearside","journey_purpose_of_driver_veh1_work_related","journey_purpose_of_driver_veh1_commute","sex_of_driver_veh1_male","sex_of_driver_veh1_unknown","age_band_of_driver_veh1_16_20","age_band_of_driver_veh1_21_25","age_band_of_driver_veh1_26_35","age_band_of_driver_veh1_36_45","age_band_of_driver_veh1_46_55","age_band_of_driver_veh1_56_65","age_band_of_driver_veh1_66_75","age_band_of_driver_veh1_over_75","casualty_class_cas1_driver_rider","casualty_class_cas1_passenger","casualty_class_cas1_pedestrian","sex_of_casualty_cas1_male","sex_of_casualty_cas1_female","age_band_of_casualty_cas1_0_5","age_band_of_casualty_cas1_6_10","age_band_of_casualty_cas1_11_15","age_band_of_casualty_cas1_16_20","age_band_of_casualty_cas1_21_25","age_band_of_casualty_cas1_26_35","age_band_of_casualty_cas1_36_45","age_band_of_casualty_cas1_46_55","age_band_of_casualty_cas1_56_65","age_band_of_casualty_cas1_66_75","age_band_of_casualty_cas1_over_75","pedestrian_location_cas1_not_pedestrian","pedestrian_location_cas1_using_crossing","pedestrian_location_cas1_not_using_crossing","pedestrian_location_cas1_in_carriageway_crossing","pedestrian_location_cas1_footway_verge","pedestrian_location_cas1_in_carriageway_not_crossing","bus_passenger_cas1_not_passenger","bus_passenger_cas1_boarding","bus_passenger_cas1_alighting","bus_passenger_cas1_standing","bus_passenger_cas1_seated","casualty_type_cas1_pedestrian","casualty_type_cas1_cyclist","casualty_type_cas1_taxi","casualty_type_cas1_car","casualty_type_cas1_bus","casualty_type_cas1_motorcylces","age_band_of_casualty_cas1_under_10","age_band_of_casualty_cas1_11_20","age_band_of_casualty_cas1_over_65","age_band_of_driver_veh1_over_65","age_band_of_driver_veh1_16_25"
"junction_location_veh1_cleared",0.0149611061225973,-0.0198241139734069,0.0554635426590886,-0.00740040621944678,-0.00897185879037159,0.0393309863585681,-0.00358340667694197,-0.00913414711349994,0.0247922518832027,-0.0247922518832028,-0.366294515894123,0.238459161236682,0.171604319356505,0.0612387249006036,-0.0391089119395912,-0.146945178090447,0.0751921480766438,0.0951223216592836,-0.0108551772983619,0.0129672541053515,-0.0227344229402445,0.0159211918138059,-0.0289716609668461,0.0262223407673605,-0.0332313342862355,0.00815193520679724,0.0148349169042886,-0.0239135208446313,-0.0542222243909377,-0.0350623101216642,0.0408936230009777,0.0213359516125345,0.09459980878353,-0.0177374096019809,0.00692412943941215,-0.366923764589491,-0.190455546551678,1,-0.109133430418254,0.0214774581493426,0.0152693000554747,-0.00568438502465611,0.0381143590929591,-0.0428121754462774,0.0210414057115434,-0.0624910208253969,0.0399367830610983,0.0105921878804602,0.0231323700584398,0.0147365029300658,-0.00763084976570538,-0.0103369076994127,0.00440506200905824,-0.0337972014552335,-0.00667824343532232,0.0122043885836884,0.00665932179870583,0.0287908333524178,-0.00683428144347338,-0.0181623154214412,-0.0287417176189588,-0.063588792575203,0.0660308841436961,0.00248982523104257,-0.00248982523104256,0.0104720539021737,-0.0064269025989895,0.0100267759949719,-0.0345815194015581,-0.00275314588993701,-0.00910162024124034,-0.0261660003834737,0.0271308755773761,0.0161080936120066,0.0193718287874672,0.0113798137764258,-0.0660308841436961,0.058115036515353,0.107581879046617,-0.0443396472831729,-0.0228316007681276,-0.0349106865778427,0.0435441258895506,-0.0181466919214143,-0.0209630093413973,-0.0160479737567444,-0.0315123848314254,0.0660308841436961,-0.0196048822235862,-0.0393880494530536,-0.0431777573949983,-0.042908318204693,0.00771272252536384,0.000165960194531573,-0.0180640041414915,0.0223220302564598,-0.0168207111533613,-0.0250955498170307
"junction_location_veh1_mid_junction",-0.0497240267762928,0.00982437352857111,-0.0236148458514692,-0.00632644845153174,0.00337598997478395,0.093552342359269,0.00110499901508536,-0.0679186745119573,-0.00386823770006964,0.00386823770006939,-0.31313732032622,0.145263007917009,0.189139833596806,0.0680808591150806,-0.0172942083923375,-0.176965368183632,0.0330875992293775,0.201561477758335,-0.0343205753384051,0.038220557872827,0.0287073920663647,-0.0155221273239421,-0.00702425413002951,0.00460086845159805,0.038173371597202,0.00262539221402777,-0.0330251424000401,0.0581331812342703,-0.0392131138314749,-0.0750395055396148,0.0107512348549805,0.106674935671928,0.176203775870509,-0.0789060621160251,0.0457151169597687,-0.31367525153112,-0.162816359242713,-0.109133430418254,1,0.0217282690740482,0.0219378697403128,-0.0265377729064511,0.0222503639850386,-0.0329060470763426,0.0347786672800957,-0.0253043947704562,-0.00918567887253179,0.00440608518499658,0.0348546578237133,0.0155225279256957,0.0344187866831216,-0.00448635495887472,0.0152611416742666,-0.011016453091713,0.00998522681718673,-0.000667465266470132,-0.0135466680501444,0.0251421887319547,-0.0363225097602298,-0.00538358584163044,-0.0210318046634796,-0.0330613672195219,0.0391789727155579,0.000286117214178345,-0.000286117214178267,-0.0164455375545661,-0.0419453060612741,-0.0309005501388239,-0.00495811599762532,-0.0191643040082757,0.0228463620454875,0.00687882681929713,0.00160142870860462,0.051345145391539,-0.00504892307791527,0.0336948298609938,-0.0391789727155579,0.26630417400553,-0.000193365804841624,-0.122555667204038,-0.0197467433675878,-0.046080677617012,0.0134228798518673,-0.0155132174643282,-0.0179208267836468,-0.00940091481096166,0.00813743186036867,0.0391789727155579,0.0674121468098398,-0.0195795538370474,-0.0308664939916515,-0.0126429564363575,-0.0322903476092305,-0.0452769194535692,-0.0273303113038547,0.0218595552550865,-0.032406369749505,0.000571286393754746
"skidding_and_overturning_veh1_none",-0.000638127335448396,-0.00259847758702641,-0.0197989914571426,0.00560270249903654,0.0119915535415932,0.0636254676826277,-0.0254521874745566,0.00766513379317987,0.0210220953228084,-0.0210220953228083,-0.0017791439793762,0.013000571375604,0.0123300749414608,0.00923952934666621,-0.0171835570943057,-0.103134470199122,0.0592270566167322,0.0699424817902228,0.0405700530350188,-0.0233821732414322,0.116729556234782,-0.0418186894842947,0.135200259381733,-0.0397837765263541,-0.0301905502153498,0.0580264265265565,0.00469747045718851,0.0654229274866161,0.0698229741480958,-0.0582277150942795,0.0703511152339399,0.03892296572571,0.0359122418618381,0.0403246347223243,0.0942165293207225,-0.00131507753729727,-0.027943829713309,0.0214774581493426,0.0217282690740482,1,0.397609933126834,-0.30160618212221,0.416192194012452,0.014897559992062,-0.0522752632672042,0.0553333067302524,-0.0317019960729139,0.0460858885211558,0.0615740488772269,-0.0317399664473395,-0.0258716599778141,0.0567573213456487,-0.100904707846897,-0.0503870991530187,0.01802562222602,-0.00619107029031365,0.0549196343173333,0.0331508320075271,-1.68889746620198e-17,0.0412509990597319,-0.444267879203668,-0.103844392893481,0.424214174747096,-0.0504236933237286,0.0504236933237286,0.0367684023402253,0.077996156060701,0.031588669343292,-0.0234118473035376,-0.00757946469440896,-0.0299499478463725,-0.106290466677526,-0.00918416196663161,0.0259242215063652,0.0173698254698738,0.0390771469040584,-0.424214174747096,0.065850168717648,0.0819315036992467,0.181707019764869,-0.00094974491410961,0.0336823846282541,-0.0282950514089068,0.013738504774263,0.0158706834924461,0.00441803868624091,0.0238574089057023,0.424214174747096,-0.0162560408398492,-0.0482798708418609,-0.367221798501504,0.027767301328306,-0.27972314090903,0.0875747116634975,0.00674428116663346,0.0418133730064654,0.0257937106390417,-0.105443679867238
"vehicle_leaving_carriageway_veh1_did_not",-0.0316227366870443,0.0147506932100901,0.00572308224713088,0.00609776209824141,-0.0172611818544698,0.0424151914056828,-0.0151286180230879,0.0089216046115147,0.00238988409767029,-0.0023898840976702,-0.00534193795694808,-0.0175417815669401,0.0329909369061708,0.0192314099802371,-0.0331993724237542,-0.112556278332607,0.0720217485823286,0.0704576826666505,0.0707840145577825,-0.0609390579448154,0.000832965381343087,0.0100424052055779,0.0249632394802331,0.00754907593620783,-0.00694851102073392,0.0476243880750558,-0.0682442027006078,0.068449405272923,0.0467422996436318,0.0209238354376004,0.0523492711519865,-0.0186667127144478,0.0299097632151245,0.0123829171666648,0.318557874333467,-0.0048370166044931,-0.00703095554083151,0.0152693000554747,0.0219378697403128,0.397609933126834,1,-0.770069710574164,0.703314759727451,0.0878454322669593,-0.135616844336963,0.0449339920645136,0.0197845875504872,0.0603070571410396,0.12284189765328,0.0301542054484298,0.0125194334504964,0.012194632577004,-0.132673534565341,-0.0490624193377326,-0.00455961443366273,0.0320966293282628,0.0479766923627162,0.0660935003695467,0.000156721501264283,-0.0188273434006567,-0.474790255035289,-0.160930367899302,0.487250798854865,-0.0505720054975296,0.0505720054975296,0.0416147543092526,0.0729964074570195,0.0596296041753034,-0.0431746199039841,-0.0338128199580331,-0.0943678836566998,-0.0293324265041359,0.0114771697616494,0.0293997294415401,0.013462219497777,0.0289835127288231,-0.487250798854865,0.101353149283445,0.0966380239206821,0.232473772386081,-0.147307292712092,0.075246577480801,-0.0435781506012303,0.0149524508419679,0.0172730307008205,0.0259654700231616,0.0259654700231617,0.487250798854865,-0.0127792508489794,-0.0838042640314141,-0.542926679987754,0.0431307189560946,-0.0720635540103303,0.0858993786335258,0.0134899409192787,0.0314233821507474,-0.0116471919261995,-0.124460366343807
"vehicle_leaving_carriageway_veh1_nearside",0.00277967363593624,-0.0239955420533143,0.0114701049106455,-0.00469570189414257,0.0170488651768971,-0.0309736248764538,-0.0132290404972594,0.0119297071490541,0.00812500962476147,-0.00812500962476158,0.0381243469224909,-0.023512329079703,-0.0197748248444358,-0.0139882878415362,0.0203024214798096,0.0803090820042145,-0.0354835789586065,-0.075949670537411,-0.0455957863755764,0.0458459406164239,-0.00565143642398008,0.00630661700966278,-0.0219479422890744,0.0139626932723634,0.000480907150285288,-0.044063601899268,0.0518442644984622,-0.0488422769530991,-0.0411490360982933,-0.0202458017636627,-0.0328807736390736,0.0230928515081554,-0.0282433596495705,-0.0254592858158315,-0.30431358753975,0.0377370242725768,-0.0346124534249346,-0.00568438502465611,-0.0265377729064511,-0.30160618212221,-0.770069710574164,1,-0.549395142552913,-0.0718779989626572,0.0950683280808783,-0.0321143286422578,-0.0144867794435757,-0.0339371725413408,-0.0991436157791021,-0.0220329883847345,-0.0036674518331195,-0.00230836664770312,0.104154164996332,0.0475783420470206,0.00963855992633937,-0.0180243256441971,-0.0455538851690809,-0.0565378615567962,0.00728565230759275,0.00545889927189705,0.33878990316292,0.137496046514115,-0.363058021953929,0.0445474040326714,-0.0445474040326713,-0.027470933801019,-0.0578991983864255,-0.0491692099094357,0.0386772478605786,0.0264574113142305,0.0892336888702459,0.0154386055455905,-0.0154275924618592,-0.0297661273675916,-0.00628866118598648,-0.0294664831045897,0.363058021953929,-0.0733832772393394,-0.0758214927033184,-0.18910048257047,0.166697954413027,-0.0579451101423331,0.0335582138208439,-0.0115144294922464,-0.0133014377525192,-0.0199952219856585,-0.0199952219856583,-0.363058021953929,0.023912867883544,0.0480431972005587,0.399764071416703,-0.0332136602633732,0.0822514038836434,-0.0651061870444046,-0.00883405760399852,-0.0267033940054659,0.00923830499983015,0.105183250245447
"hit_object_off_carriageway_veh1_none",-0.0466352325246209,0.00932025366620767,0.00268011973258559,0.00656679088362435,-0.0106744963288312,0.0681962177292035,-0.0175786329066468,-0.0123786047902371,0.0246394849528814,-0.0246394849528815,-0.0352916069275173,-0.00177323595358131,0.0512618958253678,0.00903178560290088,-0.0168760639067338,-0.121462112253628,0.0798713738980727,0.0876913049518852,0.0698562491562025,-0.059657138552547,0.0123608974076417,-0.0127072652256683,0.0430515376509009,0.00342450738253645,0.0294880060054132,0.0534999160031841,-0.132464666567008,0.0820602827956043,0.0496028132876741,0.0423506344000211,0.0825525183708551,-0.00173487010590113,0.00906396286482763,0.0267436064130769,0.233097002216996,-0.0347491524419266,0.000467450394491934,0.0381143590929591,0.0222503639850386,0.416192194012452,0.703314759727451,-0.549395142552913,1,0.0953523563909821,-0.161701378314902,0.0418725621769801,0.0258596979378653,0.084262762440898,0.13760811766198,0.0431425565425895,0.020396759180594,0.0645716623507785,-0.0888265961184219,-0.0633464355783073,0.0230434453650743,0.0116170573867574,0.0572592244214778,0.0625817998055132,-0.046572732199718,-0.0415395303323051,-0.565027877378395,-0.271224693363792,0.633938427096705,-0.0328577474256003,0.0328577474256003,0.0284065105297823,0.0634601226163835,0.0703740787228146,-0.0219548574018015,-0.04723795765818,-0.0844449809833192,-0.0266833930215709,0.0248440648327149,0.00308688180015693,0.00381422209641507,0.0262455007799032,-0.633938427096705,0.114969340398895,0.11472600610051,0.266265848816388,-0.027603550694975,0.0686261053484098,-0.0366539525871821,0.016102566202967,0.018601640849752,0.0279626868169067,0.0109546050075629,0.633938427096705,0.0173964993329797,-0.101712448319203,-0.75424303932457,0.0360700499182959,0.0128616243804953,0.0704282583125238,0.0375014453566839,0.0225178032491456,-0.0632093291622308,-0.108490195111003
"first_point_of_impact_veh1_no_impact",0.0343522686385336,0.00447744926957756,0.0100232120080448,-0.00656679088362436,-0.0086949178370358,-0.00451224358311729,-0.0355904616955586,0.0284157749962557,-0.0246394849528815,0.0246394849528816,0.0293358210350588,-0.0408209571151248,0.0271239312543605,-0.0407901149544787,-0.0136553410820193,0.0137392218685241,-0.0158036170477154,0.00233380228891064,0.0412614860584968,-0.0438434307927604,0.0374586891022436,-0.0213845259741688,0.0683291967999514,-0.061161597605302,0.0350810362524516,0.00528529090089565,-0.140436430835282,0.1925019259875,-0.0439079648932846,0.0655332246590508,0.074670903781684,0.00922693878545803,-0.0248340410051746,-0.0446212300780606,0.00143371624734393,0.0317711279851061,0.024633405657108,-0.0428121754462774,-0.0329060470763426,0.014897559992062,0.0878454322669593,-0.0718779989626572,0.0953523563909821,1,-0.317591780897269,-0.0880549162989863,-0.125752442525208,-0.158651194237446,0.0733880743802587,-0.0247682634447324,0.0311749612603039,0.0449817145877566,-0.00993236174256623,-0.0124249471507713,0.0175768869244542,0.0281057840002206,-0.0120349254682827,-0.0111596425099227,-0.00810601351577349,-0.0283739961286242,-0.00186443463619677,0.300925196980672,-0.202692170014237,-0.0638976998117157,0.0638976998117158,-0.00186645341622034,-0.00754558529012558,-0.0326666052133409,-0.0313468653003567,-0.0500240212036181,-0.011636711847001,0.0312913367809226,0.0324902836976091,0.0441558309674608,0.00249412253396797,0.0389034818024541,0.202692170014237,-0.0247548305532676,-0.030988589441231,-0.116348189565187,-0.00164624152162463,-0.00658459432980486,-0.405220506373151,0.160194074103686,0.185055760378508,0.19314237670456,0.261174703941934,-0.202692170014237,0.0642305357666367,0.115378813235106,-0.0319645720505518,0.399814585392928,0.0620681245085753,-0.0075478849064734,-0.0483195268227637,0.0311383791524301,-0.0242226997530968,-0.016538204881844
"first_point_of_impact_veh1_front",-0.0644806809636246,0.00796017283978431,0.0251910121540785,-0.020747883199951,-0.018389842980044,-0.0316292050697116,0.0385582514466204,-0.00623203754982235,0.022071140840495,-0.0220711408404965,-0.0437955526972278,0.0798523057930434,-0.0144780422916639,-0.0114059479401846,-0.00853929543866096,-0.0394641416020054,0.0197887894173592,0.0299107072923212,-0.101840629392134,0.100863761751534,-0.0706973354945498,0.0504570175382321,-0.0965201912075127,0.0966502843913582,0.046344617680695,0.00506415865650066,0.0475043816705214,-0.0689802609080558,-0.262984156634663,-0.0349896624263917,-0.0590007761263753,-0.0348895883535857,0.0948745530025598,0.124394765995129,0.036649253527346,-0.0455163049195287,-0.002980405132898,0.0210414057115434,0.0347786672800957,-0.0522752632672042,-0.135616844336963,0.0950683280808783,-0.161701378314902,-0.317591780897269,1,-0.278210948228725,-0.397316898902321,-0.501261043012648,-0.0343255889239931,0.0364230453356065,-0.00535486053538284,-0.0723374636658984,0.0223511974216294,0.0227250590679587,-0.0234514152902377,-0.0300324356420008,0.0197887894173595,-0.0100439828122234,-0.000339673756279694,0.0313891172560435,0.102972730679944,-0.0535105353496961,-0.0456871211164553,0.0327958422754867,-0.0327958422754867,-0.0308809112383928,-0.0568739414972938,0.00753710869946658,0.0217464753083449,0.0610579760957126,0.0474209702819086,-0.019213456832758,-0.0198700143615888,-0.00897031144821749,0.00683928737688757,-0.0448248792619695,0.0456871211164553,0.0617292363218207,0.0127814658249391,-0.0369371926890687,-0.0909504448585161,-0.0451221705997874,0.118671921476657,-0.0508763212837751,-0.0587721885039012,-0.0393500749250242,-0.0883485663417024,-0.0456871211164553,0.00774451221195662,-0.00806336200422335,0.126207766213238,-0.116855506295155,-0.0249135698841051,-0.0660836920365432,0.0219496707814803,-0.0289932816993982,0.0193556334359563,0.0328972743716508
"first_point_of_impact_veh1_back",-0.00204207739468438,-0.055190940504104,-0.0549232558513517,-0.00575252014832206,0.0800832457572174,0.0756038729376624,-0.0579317377115068,0.00867329838002058,-0.021584231346421,0.0215842313464209,0.0446616321592667,-0.00803545567845296,-0.0221767037596894,0.0018502515269072,0.00741641967624595,0.0629396412187211,-0.0433587313210274,-0.0421089442205993,0.0877453388954763,-0.0813629534670558,0.0425876034750951,-0.0332975223783816,0.0440975404259245,-0.0330787558875928,-0.0258315441569756,-0.028390179034332,0.0185587573596044,-0.0562640868134239,0.83787436649139,-0.0671551713086908,-0.0674210452351254,-0.049176981164205,-0.080349589528317,-0.256370557360306,-0.106432576025606,0.0475143818197658,0.00820529801728378,-0.0624910208253969,-0.0253043947704562,0.0553333067302524,0.0449339920645136,-0.0321143286422578,0.0418725621769801,-0.0880549162989863,-0.278210948228725,1,-0.110159356700529,-0.138978719983629,-0.0170260013479809,-0.0508528111172774,-0.00544056280856678,0.0702443800028763,-0.0222389308509746,-0.0171641471280729,0.0274005935073693,0.0232568590136109,-0.0138835332997696,-0.0058524345448088,-0.00263470933906357,-0.0200357533920249,-0.0620354033591695,-0.0480716157028478,0.0820132120603206,-0.0544201768342564,0.0544201768342564,0.0210572538963686,-0.0488452588736748,-0.0724771060451597,-0.041236326936517,-0.051473972750175,-0.0229690428404273,0.0115067088629219,0.0577093296835278,0.0304408164396791,0.0642627154742099,0.0971771936543762,-0.0820132120603206,-0.0643462334536295,-0.017336225217764,0.0551220618537761,0.120650090678291,0.0468555230319248,0.0411108510501658,-0.0141058757867931,-0.0162950694907727,-0.0244953619151474,-0.0244953619151472,0.0820132120603206,-0.015239363442009,-0.0306173122613703,-0.0543016753430354,-0.0406887520059351,-0.0393976291659105,-0.0307410404309339,-0.0861362523931565,0.118914181614979,-0.0146345620975574,-0.0282382513601416
"first_point_of_impact_veh1_offside",0.0466840096159758,0.0364349738166911,0.00273828344781659,-0.00821525350010748,-0.0347526024162814,-0.0190426007441733,0.0220813272576001,-0.0148173251306288,0.0339641671178081,-0.0339641671178082,-0.0361516269273885,-0.00352492864403121,0.022624500738734,0.0294342575293717,-0.00913082479680129,-0.0329522614531124,0.0117005054209256,0.0249309393144742,-0.0269005296632175,0.02211461737489,-0.0245079787756609,0.0207257401587409,-0.0202858589000477,0.0161150844545105,-0.023321240294643,0.0139005334809111,0.0448083533707806,-0.0825308493365187,-0.0879902275630398,0.010409031940494,0.0248228094297286,0.0248779881614207,0.0138455838954489,-0.00290741062957738,0.0260951591830466,-0.0368338001958948,0.0206705890004183,0.0399367830610983,-0.00918567887253179,-0.0317019960729139,0.0197845875504872,-0.0144867794435757,0.0258596979378653,-0.125752442525208,-0.397316898902321,-0.110159356700529,1,-0.198477430125842,-0.0232696091403245,0.0703155829266391,0.00199722544981957,-0.0217654821055529,0.0269649489229063,0.0108303998581521,-0.00300528881629954,-0.00844796090583892,-0.0326508356893007,0.0184902406775232,0.0462105980986363,-0.03529964552431,-0.0055884210399307,-0.0616253311886828,0.0462624633371003,0.0273716459610102,-0.0273716459610103,0.0353712197951612,0.0689404173196901,0.0332225249396392,0.0267203901233957,0.00340074770187973,-0.0221415429540179,-0.0368673110917773,-0.00613461241031201,-0.0179381401266658,-0.0305387320538878,-0.0422066807728047,-0.0462624633371003,-0.00159667844947172,0.0246269231403048,0.0287199019933576,-0.0290709020837563,-0.0387941573187969,0.0500728676033532,-0.0201447960966009,-0.023271213870956,-0.0349821647766915,-0.0206852127508867,0.0462624633371003,-0.0217635454771794,-0.0322370936789417,-0.0247090996301596,-0.0493842746114616,0.0157194316413624,0.0789770262754937,0.0453018852716106,-0.0535101520455214,0.0148732680627437,0.0260042339328912
"first_point_of_impact_veh1_nearside",0.0171687417772886,-0.00881137484787388,-0.00564688583217078,0.0413913737944877,0.00739929885682884,0.0103617482157509,-0.00413842234437106,-0.00556841919415399,-0.0250178898665376,0.0250178898665375,0.0357840005425909,-0.062185173196449,-0.00652385360546523,0.0172151588911314,0.0235401997409616,0.0270835201007194,0.00456857095314045,-0.0332699873339222,0.064038868732224,-0.0609732919336012,0.0549123708646462,-0.0439421604115138,0.0603637983310128,-0.0692137473402776,-0.046541470956449,-0.00374426278199047,-0.0085856877613449,0.0545354936761248,-0.104310807789304,0.0308942246501637,0.0421431715064259,0.0473283269679212,-0.0607462262897634,0.0443732994678025,-0.000594339862455203,0.0349269548922576,-0.0369979610949381,0.0105921878804602,0.00440608518499658,0.0460858885211558,0.0603070571410396,-0.0339371725413408,0.084262762440898,-0.158651194237446,-0.501261043012648,-0.138978719983629,-0.198477430125842,1,0.0209536059648113,-0.0551294220388316,-0.0139567824731789,0.0313779535386878,-0.0295392368380399,-0.0176642852615851,0.0015663641482174,0.00954000887605881,0.0208465044332366,0.00851842425765423,-0.0316168296908103,0.0243474892226837,-0.0825561765912985,-0.0660251845051934,0.110534675373912,0.0166457391381775,-0.0166457391381774,-0.00393252929125249,0.0489214620828666,0.0323448980021697,-0.000918429462676585,-0.0100220902505697,-0.0171098872875939,0.0256381818813544,-0.0304920781136608,-0.0248303424526966,-0.0255920897237417,0.00153210259062531,-0.110534675373912,-0.0164780887935806,-0.00358156121369026,0.0697948417877876,0.0619790268998283,0.0641491969816174,0.0740706582819386,-0.0254149811663088,-0.0293593173845652,-0.0441340311757416,-0.0441340311757412,0.110534675373912,-0.0274572200067061,-0.0256498876906095,-0.0785257633429524,-0.0733101497235464,-0.00163234540745816,0.0401699551639667,0.0240620818732832,-0.0169829731012298,-0.0100536950797375,-0.0332719612659969
